name,rating,rating_norm,price_range,is_sponsored,latitude,longitude,has_delivery,is_premium,reviews,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide,num_cuisines,Italian,American,Chinese,Healthy,Seafood,Middle Eastern,International,Indian,Central Asian,Bar,European,Pizza,Asian,Latin,Japanese,Cafe,British,French,Fast Food,African,Vegan,Halal/Kosher,Gluten-free,Vegetarian friendly,The menu does not match the diets,Parking,Free Wifi,Dog Friendly,Options for PWD, Has Diff Payment Options,Family,Good Location,Gift Cards,Alcohol,Reservations,Has Diff Dining Services,Entertainment
Chinese Little Princess,4.0,-0.32814924561338926,$$ - $$$,False,51.513157,-0.1794,False,False,36,7.0,0.0,1.0,4.0,24.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0
Thai Square Mansion House,3.5,-1.3774105049090426,$$ - $$$,False,51.51187,-0.09372,True,False,189,19.0,21.0,39.0,60.0,50.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
21 West,5.0,1.7703732729779174,$,False,51.51791,-0.101566,False,False,32,0.0,0.0,1.0,6.0,25.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Finch's Pub,4.0,-0.32814924561338926,$$ - $$$,False,51.521755,-0.087286,False,False,208,15.0,15.0,19.0,52.0,107.0,0.0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Leman's Cafe,5.0,1.7703732729779174,$,False,51.51176,-0.069046,False,False,39,0.0,0.0,0.0,1.0,38.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"The Blue Boat, Fulham Reach",3.5,-1.3774105049090426,$$ - $$$,False,51.486588,-0.226465,False,False,346,40.0,37.0,67.0,100.0,102.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Jamuna,5.0,1.7703732729779174,$$$$,False,51.51709,-0.170595,False,False,11,0.0,0.0,0.0,0.0,11.0,0.0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0
Madhu's Brasserie,4.5,0.7211120136822641,$$ - $$$,False,51.50174,-0.159359,True,False,33,1.0,1.0,5.0,7.0,19.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
CHATEAU,4.5,0.7211120136822641,$$ - $$$,False,51.49244,-0.258643,False,False,159,6.0,5.0,14.0,29.0,105.0,0.0,8,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Osteria Del Mercato,4.0,-0.32814924561338926,$$ - $$$,False,51.51265,-0.08341,False,False,89,5.0,7.0,10.0,32.0,35.0,0.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Cafe Mumbai,5.0,1.7703732729779174,$$ - $$$,False,51.511185,-0.125954,True,False,2,0.0,0.0,0.0,0.0,2.0,0.0,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0
Bliss Bite,5.0,1.7703732729779174,$$ - $$$,False,51.518253,-0.134292,False,False,6,0.0,0.0,0.0,0.0,6.0,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
Casa Romaneasca Restaurant,4.0,-0.32814924561338926,$$ - $$$,False,51.619434,-0.061517,True,False,17,2.0,1.0,0.0,2.0,12.0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Portena,4.0,-0.32814924561338926,$,False,51.505417,-0.090882,False,False,122,11.0,4.0,7.0,34.0,67.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Coffee Island,4.0,-0.32814924561338926,$$ - $$$,False,51.512417,-0.127243,True,False,125,12.0,7.0,9.0,25.0,72.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Rajmahal Sweets,4.5,0.7211120136822641,$,False,51.519238,-0.071795,True,False,20,2.0,0.0,1.0,2.0,15.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Aroma Spice,4.5,0.7211120136822641,$$ - $$$,False,51.55366,-0.16212,True,False,122,9.0,7.0,1.0,13.0,92.0,0.0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Sanxia Renjia Goodge Street,4.0,-0.32814924561338926,$$ - $$$,False,51.51965,-0.135,True,False,118,19.0,6.0,12.0,22.0,59.0,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
Mezzah Lounge,4.0,-0.32814924561338926,$$ - $$$,False,51.498634,-0.162933,False,False,126,4.0,11.0,35.0,36.0,40.0,0.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
La Pizzeria Italiana,4.5,0.7211120136822641,$$ - $$$,False,51.44605,-0.01861,True,False,160,6.0,7.0,1.0,26.0,120.0,0.0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0
Honest Burgers Leicester Square,4.5,0.7211120136822641,$$ - $$$,False,51.511547,-0.126545,False,False,32,0.0,2.0,3.0,2.0,25.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"The Great Northern Railway Tavern, N8",4.0,-0.32814924561338926,$$ - $$$,False,51.588028,-0.11613,False,False,93,9.0,6.0,9.0,33.0,36.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Sodo Pizza - Bethnal Green,4.5,0.7211120136822641,$$ - $$$,False,51.529747,-0.056736,True,False,24,1.0,0.0,0.0,5.0,18.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
Rare Steakhouse,4.5,0.7211120136822641,$$ - $$$,False,51.48427,0.001858,False,False,113,8.0,5.0,9.0,13.0,78.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
The Kings Arms,4.0,-0.32814924561338926,$$ - $$$,False,51.510983,-0.302104,False,False,93,7.0,5.0,9.0,19.0,53.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1
Motto Kitchen,4.0,-0.32814924561338926,$$ - $$$,False,51.515675,-0.174374,False,False,14,1.0,2.0,2.0,0.0,10.0,0.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0
Piccolo Snack Bar,4.5,0.7211120136822641,$,False,51.527046,-0.136635,False,False,75,1.0,0.0,4.0,16.0,54.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Kampai Sushi Bar,4.5,0.7211120136822641,$$ - $$$,False,51.57308,-0.140621,True,False,30,2.0,1.0,1.0,1.0,25.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0
The Cumberland Arms,4.0,-0.32814924561338926,$$ - $$$,False,51.49449,-0.210425,False,False,236,16.0,6.0,32.0,104.0,78.0,0.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0
The Birdcage,3.5,-1.3774105049090426,$$ - $$$,False,51.528374,-0.071059,False,False,116,25.0,10.0,9.0,27.0,45.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0
La Piccola Pizzeria,3.5,-1.3774105049090426,$$ - $$$,False,51.493298,-0.237948,True,False,120,22.0,9.0,10.0,30.0,49.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Little Napoli,4.0,-0.32814924561338926,$,False,51.506474,-0.238256,True,False,227,31.0,17.0,17.0,28.0,134.0,0.0,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Arches Cafe,5.0,1.7703732729779174,$,False,51.52434,-0.05779,True,False,20,0.0,0.0,0.0,2.0,18.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
Neama,4.5,0.7211120136822641,$,False,51.50125,-0.02393,True,False,30,1.0,1.0,0.0,5.0,23.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Walton Café,4.5,0.7211120136822641,$$ - $$$,False,51.49634,-0.164597,True,False,20,1.0,1.0,0.0,1.0,17.0,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0
La Chingada,4.5,0.7211120136822641,$,False,51.49182,-0.045419,False,False,8,0.0,0.0,1.0,3.0,4.0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Billy's Cafe,4.5,0.7211120136822641,$,False,51.532417,-0.061243,False,False,23,2.0,0.0,0.0,1.0,20.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Fish Lounge,4.5,0.7211120136822641,$,False,51.454758,-0.119461,False,False,30,1.0,2.0,2.0,0.0,25.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Emba Soira Eritrean Restaurant,4.5,0.7211120136822641,$$ - $$$,False,51.570778,-0.115751,False,False,55,1.0,1.0,2.0,4.0,47.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Panella,4.5,0.7211120136822641,$,False,51.523575,-0.206345,False,False,20,1.0,0.0,1.0,2.0,16.0,0.0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Les Associes,4.5,0.7211120136822641,$$ - $$$,False,51.58371,-0.12942,False,False,84,3.0,5.0,6.0,18.0,52.0,0.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Ok13,5.0,1.7703732729779174,$$ - $$$,False,51.446354,-0.150215,False,False,11,0.0,0.0,0.0,0.0,11.0,0.0,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
The Grand Portobello,4.5,0.7211120136822641,$$ - $$$,False,51.51911,-0.207272,False,False,40,3.0,0.0,0.0,1.0,36.0,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
The Remedy Wine Bar Shop & Kitchen,4.5,0.7211120136822641,$$ - $$$,False,51.52326,-0.141995,False,False,123,5.0,3.0,9.0,37.0,70.0,0.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0
Guru Tandoori Restaurant,4.0,-0.32814924561338926,$$ - $$$,False,51.60433,-0.188235,False,False,104,8.0,5.0,11.0,22.0,58.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
The Colonel Fawcett,4.0,-0.32814924561338926,$$ - $$$,False,51.54193,-0.136033,False,False,208,18.0,17.0,21.0,40.0,112.0,0.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Rajdoot Tandoori Restaurant,3.5,-1.3774105049090426,$$ - $$$,False,51.425568,-0.217654,True,False,92,16.0,12.0,14.0,13.0,37.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
The Waterfront,3.5,-1.3774105049090426,$$ - $$$,False,51.486683,-0.12575,False,False,160,48.0,10.0,13.0,20.0,69.0,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0
Antonella's Cafe and Bsitro,5.0,1.7703732729779174,$,False,51.415653,-0.05309,False,False,40,0.0,0.0,0.0,3.0,37.0,0.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
Côte Muswell Hill,4.0,-0.32814924561338926,$$ - $$$,False,51.592205,-0.143312,False,False,265,17.0,24.0,31.0,83.0,110.0,0.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
Dalchini,4.0,-0.32814924561338926,$$ - $$$,False,51.434788,-0.199238,True,False,119,9.0,10.0,9.0,29.0,62.0,0.0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
The Ferry House,4.0,-0.32814924561338926,$$ - $$$,False,51.48649,-0.013294,False,False,49,5.0,2.0,3.0,8.0,31.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Haji Nanna Biryani,3.5,-1.3774105049090426,$$ - $$$,False,51.516827,-0.067796,True,False,60,11.0,2.0,9.0,14.0,24.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tootoomoo,4.0,-0.32814924561338926,$$ - $$$,False,51.57806,-0.124477,True,False,329,36.0,15.0,27.0,68.0,183.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
The Sterling,3.5,-1.3774105049090426,$$ - $$$,False,51.514557,-0.080061,False,False,143,13.0,16.0,23.0,38.0,53.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Turkuoise,3.5,-1.3774105049090426,$$ - $$$,False,51.54341,0.0322,False,False,46,13.0,1.0,4.0,3.0,25.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0
Jaffna House,4.0,-0.32814924561338926,$,False,51.42683,-0.169477,False,False,150,17.0,6.0,14.0,33.0,80.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Poke House - Fitzrovia,4.0,-0.32814924561338926,$$ - $$$,False,51.51808,-0.134002,True,False,91,10.0,4.0,12.0,19.0,46.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Viva!,4.5,0.7211120136822641,$$ - $$$,False,51.55059,-0.075,False,False,55,3.0,1.0,7.0,11.0,33.0,0.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
28-50 Wine Workshop & Kitchen Chelsea,4.5,0.7211120136822641,$$ - $$$,False,51.48546,-0.173768,False,False,97,4.0,4.0,3.0,8.0,78.0,0.0,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0
Wasabi,4.0,-0.32814924561338926,$,False,51.50763,-0.12307,False,False,190,13.0,6.0,22.0,100.0,49.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Shampers,4.0,-0.32814924561338926,$$ - $$$,False,51.512268,-0.138597,False,False,348,10.0,19.0,31.0,109.0,179.0,0.0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
The Crown Pub,3.5,-1.3774105049090426,$$ - $$$,False,51.501427,-0.104799,False,False,35,4.0,6.0,6.0,8.0,11.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Sports Bar & Grill Clapham Junction,4.0,-0.32814924561338926,$$ - $$$,False,51.46374,-0.168356,True,False,82,20.0,2.0,2.0,5.0,53.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
The Bay Leaf Cafe,4.5,0.7211120136822641,$,False,51.52038,-0.13554,False,False,30,0.0,0.0,0.0,11.0,19.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
The Halfway House,3.5,-1.3774105049090426,$$ - $$$,False,51.44168,-0.187385,False,False,112,18.0,9.0,15.0,23.0,47.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Tempio Bar & Restaurant,4.5,0.7211120136822641,$$ - $$$,False,51.511745,-0.107932,False,False,67,0.0,1.0,7.0,21.0,38.0,0.0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
HOB,4.5,0.7211120136822641,$,False,51.445187,-0.151059,True,False,108,2.0,5.0,0.0,25.0,76.0,0.0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0
The Journey Cafe,4.5,0.7211120136822641,$$ - $$$,False,51.432087,-0.060708,False,False,40,0.0,2.0,1.0,7.0,30.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Somine Restaurant,4.0,-0.32814924561338926,$,False,51.550495,-0.075246,True,False,68,8.0,2.0,4.0,19.0,35.0,0.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Well and Bucket,3.5,-1.3774105049090426,$$ - $$$,False,51.525303,-0.071,False,False,125,14.0,14.0,16.0,57.0,24.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
H's Cafe,4.5,0.7211120136822641,$,False,51.499016,-0.053552,False,False,29,1.0,0.0,2.0,3.0,23.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Sarchnar Kebab,4.0,-0.32814924561338926,$$ - $$$,False,51.52308,-0.174682,False,False,70,12.0,2.0,4.0,17.0,35.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Costa Azul,4.0,-0.32814924561338926,$$ - $$$,False,51.49559,-0.098386,True,False,26,2.0,2.0,5.0,7.0,10.0,0.0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Soho Wala,3.5,-1.3774105049090426,$$ - $$$,False,51.514313,-0.139434,False,False,89,20.0,10.0,8.0,14.0,37.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Cafe Piazza,4.0,-0.32814924561338926,$$ - $$$,False,51.5058,-0.08349,False,False,234,28.0,15.0,24.0,65.0,102.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0
The Temple Bar,4.5,0.7211120136822641,$$ - $$$,False,51.51262,-0.11343,False,False,16,1.0,0.0,1.0,4.0,10.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Three Kings,4.5,0.7211120136822641,$,False,51.52331,-0.105807,False,False,60,2.0,2.0,5.0,9.0,42.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
Sushi Zento,4.5,0.7211120136822641,$$ - $$$,False,51.592777,-0.143284,True,False,56,3.0,1.0,3.0,17.0,32.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Pizza Paradiso,5.0,1.7703732729779174,$,False,51.545414,-0.177122,True,False,14,0.0,0.0,0.0,2.0,12.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0
Lilienblum,4.5,0.7211120136822641,$$ - $$$,False,51.52487,-0.087742,False,False,12,0.0,1.0,1.0,0.0,10.0,0.0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
Napoli on the Road,4.5,0.7211120136822641,$,False,51.5138,-0.09616,False,False,15,1.0,0.0,0.0,1.0,13.0,0.0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
"The Distillers, Hammersmith",4.0,-0.32814924561338926,$$ - $$$,False,51.489296,-0.223224,False,False,149,16.0,8.0,15.0,38.0,72.0,0.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1
Vagabond Paddington,4.0,-0.32814924561338926,$$$$,False,51.519726,-0.179723,True,False,27,3.0,1.0,4.0,10.0,9.0,0.0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0
Greyhound Cafe,3.5,-1.3774105049090426,$$ - $$$,False,51.518463,-0.137657,True,False,171,24.0,20.0,24.0,34.0,69.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Mihan Restaurant,5.0,1.7703732729779174,$$ - $$$,False,51.557957,-0.098356,True,False,13,0.0,0.0,0.0,0.0,13.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1905 London,4.0,-0.32814924561338926,$$ - $$$,False,51.517952,-0.140166,False,False,9,1.0,0.0,0.0,3.0,5.0,0.0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Redemption Bar,4.0,-0.32814924561338926,$$ - $$$,False,51.52655,-0.081983,False,False,160,8.0,16.0,20.0,45.0,71.0,0.0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0
Perbacco! Restaurant,4.5,0.7211120136822641,$$ - $$$,False,51.47639,-0.204611,False,False,117,2.0,3.0,3.0,10.0,99.0,0.0,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
Fine Cut Butchers,4.0,-0.32814924561338926,$$ - $$$,False,51.49258,-0.062805,False,False,30,5.0,3.0,1.0,1.0,20.0,0.0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
Tandis Restaurant,4.0,-0.32814924561338926,$$ - $$$,False,51.549313,-0.181951,True,False,121,8.0,8.0,7.0,33.0,66.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
Cafe Parco,4.5,0.7211120136822641,$,False,51.482697,-0.123162,False,False,56,1.0,1.0,1.0,15.0,38.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
