,name,rating,price_range,price_range_numeric,is_sponsored,latitude,longitude,has_delivery,is_premium,reviews,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide,is close to sightseeng,num_cuisines,Italian,American,Chinese,Healthy,Seafood,Middle Eastern,International,Indian,Central Asian,Bar,European,Pizza,Asian,Latin,Japanese,Cafe,British,French,Fast Food,African,Vegan,Halal/Kosher,Gluten-free,Vegetarian friendly,The menu does not match the diets,Parking,Free Wifi,Dog Friendly,Options for PWD, Has Diff Payment Options,Family,Good Location,Gift Cards,Alcohol,Reservations,Has Diff Dining Services,Entertainment
4499,The Dartmouth Arms,4.5,$$ - $$$,2.5,0,51.55858,-0.14377,0,0,36,1.0,2.0,4.0,6.0,23.0,0.0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0
4500,Zoya Grill & Lounge,5.0,$$ - $$$,2.5,0,51.507217,-0.127586,0,0,5,0.0,0.0,0.0,0.0,5.0,0.0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0
4501,Lovage,4.0,$$ - $$$,2.5,0,51.49279,-0.140495,1,0,81,11.0,4.0,5.0,13.0,48.0,0.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4502,House of Momo,3.5,$$ - $$$,2.5,0,51.548523,-0.076944,0,0,43,8.0,3.0,3.0,10.0,19.0,0.0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4503,The Chef House Kitchen,5.0,$,1.0,0,51.493996,0.042342,1,0,27,1.0,0.0,0.0,2.0,24.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
4504,The Peruvian Corner,5.0,$$ - $$$,2.5,0,51.52896,-0.124685,0,0,31,1.0,0.0,0.0,1.0,29.0,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
4505,Franco Manca Canary Wharf,3.5,$$ - $$$,2.5,0,51.50595,-0.017222,1,0,195,27.0,23.0,16.0,41.0,88.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4506,Broken Eggs,5.0,$$ - $$$,2.5,0,51.519337,-0.140511,1,0,8,0.0,0.0,0.0,2.0,6.0,0.0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
4507,Cay Tre,3.5,$$ - $$$,2.5,0,51.52684,-0.081788,1,0,466,31.0,48.0,86.0,166.0,135.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
4508,Catalyst,4.5,$$ - $$$,2.5,0,51.519753,-0.112027,0,0,42,4.0,1.0,1.0,5.0,31.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
4509,The Carlton Club,5.0,$$$$,4.0,0,51.505856,-0.138903,0,0,18,0.0,0.0,0.0,1.0,17.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4510,Pret a Manger,4.0,$,1.0,0,51.506557,-0.143525,0,0,107,5.0,2.0,22.0,51.0,27.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4511,"The Crown & Sceptre, Shepherd's Bush",4.5,$$ - $$$,2.5,0,51.503483,-0.236394,0,0,81,1.0,1.0,5.0,21.0,53.0,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1
4512,Miran Masala,4.0,$$ - $$$,2.5,0,51.49592,-0.208224,1,0,242,18.0,4.0,30.0,86.0,104.0,0.0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4513,La Masseria Apulian Delicatessen,4.0,$$ - $$$,2.5,0,51.515656,-0.158579,0,0,84,9.0,4.0,4.0,19.0,48.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
4514,Burger&beyond Soho,4.0,$$ - $$$,2.5,0,51.513767,-0.12977,0,0,46,9.0,3.0,1.0,8.0,25.0,0.0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4515,The College Arms,4.0,$$ - $$$,2.5,0,51.519848,-0.131773,0,0,138,15.0,5.0,7.0,16.0,95.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
4516,The Hole in the Wall,3.5,$,1.0,0,51.50404,-0.113372,0,0,186,30.0,14.0,32.0,59.0,51.0,0.0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4517,Ladywell Tandoori,5.0,$$ - $$$,2.5,0,51.45661,-0.020464,1,0,54,0.0,2.0,0.0,7.0,45.0,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4518,Wrights of London,4.5,$,1.0,0,51.506878,-0.133351,1,0,25,0.0,0.0,0.0,9.0,16.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4519,Jimmy's Grill,4.5,$,1.0,0,51.493557,-0.194842,1,0,62,2.0,1.0,1.0,7.0,51.0,0.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
4520,Going Greek Holloway,5.0,$$ - $$$,2.5,0,51.560555,-0.11426,1,0,52,0.0,0.0,0.0,0.0,52.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4521,The Trafalgar Arms,4.0,$$ - $$$,2.5,0,51.42503,-0.17101,0,0,265,33.0,23.0,25.0,48.0,136.0,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
4522,Ranoush - Kensington,4.0,$$ - $$$,2.5,0,51.501774,-0.191657,1,0,116,13.0,3.0,8.0,36.0,56.0,0.0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
4523,Eastenders Pie & Mash,4.5,$,1.0,0,51.51153,-0.014674,1,0,28,2.0,1.0,2.0,0.0,23.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
4524,The Woodman,4.0,$$ - $$$,2.5,0,51.473576,-0.173702,0,0,251,25.0,17.0,13.0,53.0,143.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1
4525,Kervan Sofrasi,3.5,$$ - $$$,2.5,0,51.625763,-0.064524,1,0,127,13.0,15.0,24.0,31.0,44.0,0.0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4526,Cheli,5.0,$$$$,4.0,0,51.494343,-0.096256,1,0,25,0.0,0.0,0.0,0.0,25.0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0
4527,Chilango,4.0,$,1.0,0,51.53439,-0.105272,0,0,197,12.0,11.0,19.0,58.0,97.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
4528,Manifesto,4.5,$,1.0,0,51.455315,-0.164859,1,0,37,0.0,2.0,1.0,4.0,30.0,0.0,0,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0
4529,North China Restaurant,4.0,$$ - $$$,2.5,0,51.508255,-0.277454,1,0,207,14.0,12.0,17.0,46.0,118.0,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4530,The Bridge Tap,4.0,$$ - $$$,2.5,0,51.504353,-0.090689,0,0,123,16.0,9.0,5.0,13.0,80.0,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
4531,O's Thai Cafe,4.5,$$ - $$$,2.5,0,51.580082,-0.123856,0,0,225,10.0,15.0,14.0,34.0,152.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
4532,Tonys Bar,4.5,$$ - $$$,2.5,0,51.54891,-0.24173,0,0,18,1.0,1.0,0.0,3.0,13.0,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4533,Hicce,4.0,$$ - $$$,2.5,0,51.53541,-0.126228,0,0,274,20.0,31.0,37.0,44.0,142.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4534,Masala Chai Nashta,4.5,$$ - $$$,2.5,0,51.54359,0.026002,1,0,21,1.0,1.0,1.0,1.0,17.0,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4535,Towpath Cafe,3.5,$$ - $$$,2.5,0,51.537086,-0.081242,0,0,71,14.0,5.0,7.0,15.0,30.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
4536,Bullgogi,4.0,$$ - $$$,2.5,0,51.508537,-0.199592,1,0,73,4.0,4.0,8.0,23.0,34.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4537,Kenta,4.5,$,1.0,0,51.487984,-0.222542,0,0,39,2.0,2.0,1.0,6.0,28.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0
4538,The Royal Harvester,4.0,$$ - $$$,2.5,0,51.498283,-0.326843,1,0,509,52.0,18.0,31.0,77.0,332.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0
4539,The Kings Arms (by Putney Bridge),4.5,$$ - $$$,2.5,0,51.469185,-0.210048,0,0,74,4.0,4.0,4.0,8.0,54.0,0.0,0,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1
4540,Davy's Wine Vaults,4.0,$$ - $$$,2.5,0,51.47745,-0.014749,1,0,417,25.0,37.0,47.0,139.0,169.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1
4541,Cafe Deco,4.0,$,1.0,0,51.520218,-0.130554,0,0,71,6.0,8.0,9.0,17.0,31.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4542,The Orangery Tottenham Court Road,4.0,$$ - $$$,2.5,0,51.516697,-0.128337,0,0,4,1.0,0.0,0.0,0.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0
4543,Sixes Social Cricket,4.5,$$ - $$$,2.5,0,51.481792,-0.1966,0,0,28,1.0,2.0,1.0,1.0,23.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
4544,Franco Manca Baker Street,4.5,$$ - $$$,2.5,0,51.520367,-0.156927,1,0,116,7.0,9.0,10.0,7.0,83.0,0.0,0,7,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4545,Jang Restaurant,5.0,$$ - $$$,2.5,0,51.513535,-0.086902,0,0,6,0.0,0.0,0.0,0.0,7.0,0.0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4546,Red Lion Leytonstone,3.5,$$ - $$$,2.5,0,51.567844,0.010884,0,0,238,29.0,27.0,41.0,72.0,69.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1
4547,Enoteca Da Luca,4.0,$$ - $$$,2.5,0,51.51638,-0.079126,0,0,107,10.0,8.0,13.0,22.0,54.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4548,Miro Mayfair,5.0,$$$$,4.0,0,51.51133,-0.141339,0,0,35,2.0,0.0,0.0,0.0,33.0,0.0,1,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
4549,Oka Barnes,4.0,$$ - $$$,2.5,0,51.475178,-0.240144,1,0,69,8.0,1.0,1.0,17.0,42.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4550,Istanbul Restaurant Dalston,4.0,$$ - $$$,2.5,0,51.55083,-0.07541,1,0,127,17.0,2.0,8.0,16.0,84.0,0.0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
4551,Tootoomoo Islington,4.5,$$ - $$$,2.5,0,51.54635,-0.100671,1,0,91,6.0,5.0,4.0,18.0,58.0,0.0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0
4552,St Christopher's Inn Pub,3.5,$$ - $$$,2.5,0,51.503605,-0.090893,0,0,224,41.0,11.0,32.0,57.0,83.0,0.0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1
4553,Notting Hill Tex Mex,4.0,$$ - $$$,2.5,0,51.509373,-0.194447,1,0,311,18.0,14.0,27.0,87.0,165.0,0.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4554,Trinity Arms,4.0,$$ - $$$,2.5,0,51.46176,-0.119283,0,0,203,22.0,22.0,19.0,29.0,111.0,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1
4555,Bocca Lounge,4.5,$$ - $$$,2.5,0,51.49553,-0.173906,0,0,16,0.0,0.0,4.0,3.0,9.0,0.0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4556,The Rocket W3,4.5,$$ - $$$,2.5,0,51.50864,-0.263854,0,0,19,0.0,0.0,2.0,5.0,12.0,0.0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
4557,IBERIA-Georgian Restaurant,4.0,$$ - $$$,2.5,0,51.539536,-0.116674,1,0,151,15.0,8.0,6.0,31.0,91.0,0.0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
4558,B J's Pie And Mash Shop,5.0,$,1.0,0,51.52134,0.020611,0,0,28,0.0,0.0,1.0,1.0,26.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4559,The Ship and Whale,4.5,$$ - $$$,2.5,0,51.496864,-0.034259,0,0,120,4.0,4.0,8.0,45.0,59.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1
4560,Healthy Eaters Brixton,4.0,$,1.0,0,51.46215,-0.11399,0,0,66,4.0,1.0,6.0,19.0,36.0,0.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
4561,The Understudy,3.5,$$ - $$$,2.5,0,51.507584,-0.113902,0,0,115,11.0,12.0,19.0,43.0,30.0,0.0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
4562,The Mercer,4.0,$$$$,4.0,0,51.51422,-0.084583,0,0,226,4.0,11.0,34.0,101.0,76.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
4563,Ciro's Pizza Pomodoro,3.5,$$ - $$$,2.5,0,51.497707,-0.165171,1,0,292,58.0,23.0,27.0,62.0,122.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1
4564,Bugis Street,4.0,$$ - $$$,2.5,0,51.493874,-0.184352,0,0,220,11.0,12.0,33.0,63.0,101.0,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4565,Sunflower Kitchen,4.5,$,1.0,0,51.51351,-0.142163,0,0,73,6.0,2.0,2.0,16.0,47.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
4566,Atlantis,4.5,$$ - $$$,2.5,0,51.526066,-0.314141,0,0,87,2.0,3.0,4.0,14.0,64.0,0.0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0
4567,Sahara Grill - Leyton,4.0,$$ - $$$,2.5,0,51.562874,-0.010885,0,0,319,51.0,19.0,28.0,71.0,150.0,0.0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4568,Numa,4.5,$$ - $$$,2.5,0,51.61338,-0.246357,0,0,32,3.0,4.0,0.0,0.0,25.0,0.0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4569,The High Cross,5.0,$$ - $$$,2.5,0,51.58917,-0.070139,0,0,24,0.0,0.0,0.0,1.0,23.0,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
4570,Maxim,3.5,$$ - $$$,2.5,0,51.502365,-0.316126,1,0,214,33.0,21.0,32.0,52.0,76.0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4571,The Old Red Lion,4.0,$$ - $$$,2.5,0,51.489464,-0.105133,0,0,73,3.0,2.0,13.0,23.0,32.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4572,Phoenix,4.0,$$ - $$$,2.5,0,51.488533,-0.162433,0,0,210,15.0,22.0,25.0,63.0,85.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0
4573,Beirut  Knightsbridge Restaurant,5.0,$$$$,4.0,0,51.50017,-0.15906,1,0,26,1.0,0.0,0.0,2.0,23.0,0.0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
4574,H. T. Harris,5.0,$,1.0,0,51.518288,-0.140425,0,0,42,1.0,0.0,1.0,2.0,38.0,0.0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4575,Noci Shoreditch,4.0,$$ - $$$,2.5,0,51.526333,-0.08906,0,0,16,2.0,4.0,0.0,0.0,11.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0
4576,The Pig and Whistle,3.5,$,1.0,0,51.464954,-0.266707,0,0,64,8.0,5.0,10.0,18.0,23.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
4577,Crown and Sceptre,4.0,$$ - $$$,2.5,0,51.497997,-0.207444,0,0,187,16.0,15.0,15.0,63.0,78.0,0.0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
4578,Nuovi Sapori,4.5,$$ - $$$,2.5,0,51.47216,-0.202946,0,0,130,1.0,3.0,9.0,29.0,88.0,0.0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
4579,The Carpenter's Arms,4.0,$$ - $$$,2.5,0,51.521847,-0.13673,0,0,165,19.0,10.0,10.0,27.0,99.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
4580,Donde Carlos,4.0,$$ - $$$,2.5,0,51.50137,-0.23149,1,0,83,7.0,2.0,6.0,19.0,49.0,0.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4581,Fish Game,4.5,$$ - $$$,2.5,0,51.50279,-0.013688,0,0,28,0.0,2.0,0.0,4.0,22.0,0.0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
4582,Caboose,4.5,$$ - $$$,2.5,0,51.520817,-0.073246,0,0,202,4.0,4.0,9.0,21.0,164.0,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
4583,Caravaggio,4.0,$$$$,4.0,0,51.51353,-0.080711,0,0,191,8.0,10.0,47.0,74.0,52.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
4584,Three Compasses,4.0,$$ - $$$,2.5,0,51.52002,-0.10391,0,0,67,7.0,2.0,9.0,25.0,24.0,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4585,Bonne Bouche Marylebone,4.0,$,1.0,0,51.518085,-0.151661,1,0,175,14.0,13.0,17.0,51.0,80.0,0.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4586,Northumberland Arms,4.0,$$ - $$$,2.5,0,51.523556,-0.137385,0,0,115,9.0,6.0,18.0,28.0,54.0,0.0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
4587,Wahaca Islington,4.0,$$ - $$$,2.5,0,51.53599,-0.103914,1,0,381,18.0,24.0,52.0,121.0,166.0,0.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
4588,Molana Restaurant,3.5,$$ - $$$,2.5,0,51.511715,-0.314594,1,0,360,64.0,34.0,39.0,89.0,134.0,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
4589,Alounak,4.0,$$ - $$$,2.5,0,51.515533,-0.191238,1,0,475,43.0,31.0,59.0,160.0,183.0,0.0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
4590,Chef Javad,5.0,$$ - $$$,2.5,0,51.49745,-0.20289,1,0,13,0.0,0.0,0.0,0.0,13.0,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0
