,name,reviews,rating,price_range,is_sponsored,latitude,longitude,has_delivery,is_premium,cuisines,diets,dining_options,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide
2935,All Bar One Butlers Wharf,723,4.0,$$ - $$$,False,51.503414,-0.072723,True,False,"Bar, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",51.0,36.0,70.0,167.0,399.0,0.0
2936,Pizzeria Mozza,112,4.0,$$ - $$$,False,51.517754,-0.14277,True,False,"Italian, Pizza","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Family style",16.0,8.0,7.0,9.0,72.0,0.0
2937,Farang,140,4.0,$$ - $$$,False,51.557022,-0.097826,False,False,"Asian, Thai, Street Food",The menu does not match the diets,"Takeout, Reservations, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Mastercard, Visa, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Non-smoking restaurants, Gift Cards Available",6.0,13.0,11.0,31.0,80.0,1.0
2938,Crusting Pipe,1184,4.0,$$ - $$$,False,51.51194,-0.122094,False,False,"British, Wine Bar","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Discover, Accepts Credit Cards, Table Service, Live Music",88.0,87.0,154.0,442.0,413.0,0.0
2939,Dhoompan - Tooting,37,5.0,$$ - $$$,False,51.43652,-0.161331,True,False,"Asian, Street Food, Bangladeshi",Vegan options,"Delivery, Takeout, Reservations, Seating, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Family style",0.0,0.0,0.0,1.0,36.0,0.0
2940,Akira Back London,21,4.5,$$$$,False,51.51337,-0.144216,False,False,"Japanese, Sushi, Asian, Korean, Fusion, Japanese Fusion",The menu does not match the diets,"Reservations, Private Dining, Seating, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",3.0,0.0,1.0,1.0,16.0,0.0
2941,Smith's Bar & Grill,496,3.0,$$ - $$$,False,51.51916,-0.17897,True,False,"British, Grill","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",90.0,76.0,101.0,94.0,135.0,0.0
2942,Happy Face Pizza,152,3.5,$$ - $$$,False,51.537315,-0.124041,True,False,"Italian, Pizza",The menu does not match the diets,"Delivery, Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",25.0,14.0,14.0,23.0,76.0,0.0
2943,Kiku,263,4.0,$$$$,False,51.506832,-0.145884,False,False,"Japanese, Sushi, Asian","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",9.0,7.0,29.0,108.0,110.0,0.0
2944,Quill Wine Bar,6,4.0,$$ - $$$,False,51.50704,-0.092661,False,False,"Bar, European, British, Pub, Wine Bar, Dining bars",The menu does not match the diets,"Reservations, Outdoor Seating, Private Dining, Seating, Street Parking, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Discover, Accepts Credit Cards, Table Service, Live Music, Dog Friendly",0.0,1.0,0.0,3.0,2.0,0.0
2945,El Ganso,385,4.5,$$ - $$$,False,51.53717,-0.061437,False,False,"Mediterranean, European, Spanish","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Gift Cards Available",7.0,16.0,27.0,98.0,237.0,0.0
2946,Roxie Steak - Earlsfield,351,4.5,$$ - $$$,False,51.43948,-0.186712,True,False,"Steakhouse, Barbecue",Gluten free options,"Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",7.0,7.0,16.0,90.0,231.0,0.0
2947,The Sun In Splendour,506,4.0,$$ - $$$,False,51.51101,-0.197837,False,False,"Bar, British, Pub",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",38.0,28.0,52.0,188.0,200.0,0.0
2948,Friends of Flavours,333,4.5,$$ - $$$,False,51.414436,-0.050807,True,False,"Italian, European","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants",15.0,5.0,10.0,46.0,257.0,0.0
2949,Luc's Brasserie,116,4.0,$$ - $$$,False,51.51272,-0.083408,False,False,"French, European","Vegetarian friendly, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",7.0,5.0,23.0,49.0,32.0,0.0
2950,Gotto Trattoria,142,4.5,$$ - $$$,False,51.5469,-0.024491,True,False,"Italian, Pizza, Mediterranean, European","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",8.0,7.0,8.0,24.0,95.0,0.0
2951,The Harrison,190,4.5,$$ - $$$,False,51.52762,-0.120507,False,False,"Bar, International, British, Pub, Healthy, Gastropub","Vegetarian friendly, Gluten free options","Takeout, Reservations, Outdoor Seating, Buffet, Seating, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music",3.0,8.0,18.0,55.0,106.0,0.0
2952,Love walk cafe,244,4.0,$$ - $$$,False,51.47089,-0.092907,True,False,"Cafe, British","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Free Wifi, Table Service",22.0,19.0,19.0,60.0,124.0,0.0
2953,Sarava Creperie Bar & Cafe,297,4.5,$$ - $$$,False,51.46242,-0.11176,True,False,"Brazilian, Caribbean, Fusion","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Seating, Parking Available, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Non-smoking restaurants",2.0,3.0,16.0,76.0,201.0,0.0
2954,Kilis Kitchen,438,4.5,$$ - $$$,False,51.537537,-0.103053,True,False,"Lebanese, Mediterranean, European, Turkish, Middle Eastern","Vegetarian friendly, Vegan options, Halal, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",19.0,19.0,26.0,99.0,275.0,0.0
2955,Liz Cafe,354,4.5,$,False,51.503227,-0.223673,False,False,"Cafe, British","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Free Wifi, Accepts Credit Cards, Table Service",6.0,4.0,16.0,85.0,243.0,0.0
2956,Strand Tandoori,618,4.0,$$ - $$$,False,51.510136,-0.12389,True,False,"Indian, Asian, Balti","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",50.0,40.0,71.0,138.0,319.0,0.0
2957,The Prince Albert,501,3.5,$$ - $$$,False,51.47961,-0.165711,False,False,"Bar, British, Pub",The menu does not match the diets,"Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Table Service, Dog Friendly",64.0,60.0,57.0,86.0,234.0,0.0
2958,Franco Manca Russell Square,283,4.0,$,False,51.523075,-0.124693,False,False,"Italian, Pizza, Neapolitan, Campania, Southern-Italian","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service",26.0,14.0,20.0,66.0,157.0,0.0
2959,All Bar One Leicester Square,903,3.5,$$ - $$$,False,51.510002,-0.130617,True,False,"Bar, International, British, Pub","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",163.0,76.0,116.0,178.0,370.0,0.0
2960,A Torre,199,4.5,$$ - $$$,False,51.418865,-0.082504,False,False,"Seafood, Mediterranean, European, Portuguese",Vegetarian friendly,"Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",8.0,8.0,14.0,40.0,129.0,0.0
2961,Iznik,426,4.5,$$ - $$$,False,51.55401,-0.098253,False,False,"Mediterranean, British, Turkish, Healthy, Middle Eastern","Vegetarian friendly, Vegan options, Halal, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",4.0,15.0,16.0,41.0,350.0,0.0
2962,Flavors of India,529,4.0,$$ - $$$,False,51.514053,-0.178495,True,False,Indian,"Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",35.0,36.0,64.0,205.0,189.0,0.0
2963,Samad Al Iraqi Restaurant,142,4.5,$$ - $$$,False,51.498264,-0.201693,True,False,Middle Eastern,"Vegetarian friendly, Vegan options, Halal","Delivery, Takeout, Reservations, Seating, Accepts Credit Cards, Table Service",17.0,7.0,1.0,7.0,110.0,0.0
2964,Lantana London Bridge,139,4.0,$$ - $$$,False,51.504898,-0.094387,True,False,"Cafe, Fusion, Healthy, Australian","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Non-smoking restaurants",14.0,8.0,13.0,36.0,68.0,0.0
2965,Zizzi - Victoria,867,3.5,$$ - $$$,False,51.49744,-0.140768,True,False,Italian,"Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Cash Only, Accepts Credit Cards, Table Service",98.0,102.0,164.0,301.0,202.0,0.0
2966,The Florence,344,4.0,$$ - $$$,False,51.452602,-0.103134,False,False,"British, Gastropub","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",31.0,40.0,38.0,53.0,182.0,0.0
2967,The Durell Arms,353,4.5,$$ - $$$,False,51.47432,-0.207318,False,False,British,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Live Music",25.0,11.0,19.0,37.0,261.0,0.0
2968,La Goccia,530,4.0,$$ - $$$,False,51.51184,-0.125447,False,False,"Italian, British","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Serves Alcohol, Full Bar, Wine and Beer, American Express, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Gift Cards Available",52.0,73.0,79.0,76.0,250.0,0.0
2969,Tony Page Marylebone,13,5.0,$$ - $$$,False,51.520622,-0.155333,False,True,"European, British",The menu does not match the diets,"Takeout, Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Discover, Accepts Credit Cards, Table Service",0.0,0.0,0.0,1.0,12.0,0.0
2970,Brewmaster,478,4.0,$$ - $$$,False,51.51135,-0.128208,False,False,"Bar, British, Pub",Vegetarian friendly,"Reservations, Buffet, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Live Music, Dog Friendly, Family style, Sports bars",54.0,31.0,69.0,140.0,184.0,0.0
2971,Rosa's Thai Covent Garden,193,3.5,$$ - $$$,False,51.51368,-0.127362,True,False,"Asian, Thai","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",29.0,22.0,23.0,42.0,77.0,0.0
2972,Sambal Shiok,154,3.5,$$ - $$$,False,51.54993,-0.108884,True,False,"Asian, Malaysian",Vegetarian friendly,"Reservations, Seating, Serves Alcohol, Table Service",24.0,24.0,29.0,22.0,55.0,0.0
2973,PocketSquare Skyline Bar & Terrace,45,5.0,$$ - $$$,False,51.516953,-0.068443,False,False,"Bar, Pub, Dining bars",The menu does not match the diets,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",1.0,0.0,0.0,2.0,42.0,0.0
2974,Cardinals Of Mayfair,34,4.5,$,False,51.51352,-0.155644,False,False,"Cafe, British, Deli",Vegetarian friendly,"Takeout, Reservations, Private Dining, Seating, Street Parking, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Discover, Accepts Credit Cards, Table Service, Family style",0.0,0.0,1.0,9.0,24.0,0.0
2975,The Coach House,227,4.0,$$ - $$$,False,51.509754,-0.131944,False,False,Pub,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Television, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Sports bars",20.0,15.0,29.0,52.0,111.0,0.0
2976,Cafe Koha Bar,375,4.0,$$ - $$$,False,51.51116,-0.127885,False,False,"European, Grill","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Table Service",24.0,15.0,30.0,116.0,190.0,0.0
2977,Giovanni Restaurant,235,4.0,$$ - $$$,False,51.49716,-0.16691,False,False,"Italian, Mediterranean, European",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",26.0,11.0,20.0,38.0,140.0,0.0
2978,Lots Road Pub and Dining Room,342,4.5,$$ - $$$,False,51.47761,-0.183298,False,False,"Bar, European, British, Pub, Gastropub","Vegetarian friendly, Gluten free options","Reservations, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",10.0,4.0,24.0,117.0,187.0,0.0
2979,Munich Cricket Club Canary Wharf,130,4.0,$$ - $$$,False,51.507442,-0.023542,True,False,"German, Bar, European, Central European",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",9.0,15.0,12.0,24.0,70.0,0.0
2980,Fernando's,88,4.5,$,False,51.510864,-0.126908,False,False,"Cafe, European","Vegetarian friendly, Vegan options","Takeout, Seating, Table Service",2.0,0.0,1.0,20.0,65.0,0.0
2981,The Black Lion,226,4.0,$$ - $$$,False,51.551342,-0.191972,False,False,"Bar, British, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",21.0,11.0,12.0,35.0,147.0,0.0
2982,Vadi,191,4.0,$$ - $$$,False,51.622402,-0.104767,True,False,"Mediterranean, Turkish, Middle Eastern","Vegetarian friendly, Vegan options, Halal","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",22.0,8.0,17.0,47.0,97.0,0.0
2983,Gaia Mayfair,26,3.5,$$$$,False,51.50767,-0.141572,False,False,"Seafood, Mediterranean, European, Greek",The menu does not match the diets,"Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service, Non-smoking restaurants",6.0,2.0,4.0,3.0,11.0,0.0
2984,The Three Lions,74,4.5,$,False,51.478973,-0.123433,True,False,"Mediterranean, European, Portuguese","Vegetarian friendly, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service",3.0,1.0,2.0,13.0,55.0,0.0
2985,Viet Ngon Restaurant,58,5.0,$$ - $$$,False,51.56984,-0.113529,True,False,"Asian, Vietnamese, Healthy, Street Food","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Family style",0.0,1.0,1.0,2.0,54.0,0.0
2986,The Pilot Inn,409,4.0,$$ - $$$,False,51.496212,0.010147,False,False,"Bar, British, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",33.0,27.0,41.0,153.0,155.0,0.0
2987,The Crutched Friar,316,4.0,$$ - $$$,False,51.511204,-0.078819,False,False,"Bar, British, Pub","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",17.0,14.0,30.0,105.0,150.0,0.0
2988,The Constitution,151,4.5,$,False,51.491295,-0.139092,False,False,"British, Pub",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Television, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Digital Payments, Free Wifi",4.0,5.0,15.0,50.0,77.0,0.0
2989,Masala King,128,4.5,$$ - $$$,False,51.526943,-0.136765,True,False,"Indian, Asian, Fusion","Vegetarian friendly, Vegan options","Delivery, Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",6.0,1.0,5.0,15.0,101.0,0.0
